Product Title,Star,Rating,Review,Processor,RAM,ROM,Screen Size,Current Price,MRP,Image Link
DELL Ryzen 9 Octa Core 6900HX,0,0,0,AMD Ryzen 9 Octa Core Processor,16 GB DDR5,1 TB SSD,39.62 cm (15.6 Inch),"₹1,46,990","₹1,90,925",https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/7/5/r/g15-5525-gaming-laptop-dell-original-imagf4haxvzux68z.jpeg?q=70
ASUS ExpertBook B9 Intel EVO Core i7 10th Gen,0,0,0,Intel Core i7 Processor (10th Gen),16 GB LPDDR3,1 TB SSD,35.56 cm (14 inch),"₹1,65,990","₹2,02,990",https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/p/m/y/asus-original-imafvq2qyjm7humq.jpeg?q=70
ASUS Vivobook 14 Pentium Quad Core,4.5,15,0,Intel Pentium Quad Core Processor,8 GB DDR4,256 GB SSD,35.81 cm (14.1 inch),"₹28,600","₹39,990",https://rukminim1.flixcart.com/image/312/312/kydb3ww0/computer/e/c/o/asus-e410ka-thin-and-light-laptop-asus-original-imagam47g6vzragp.jpeg?q=70
ASUS Core i5 10th Gen,0,0,0,Intel Core i5 Processor (10th Gen),8 GB DDR4,1 TB SSD,39.62 cm (15.6 inch),"₹68,804","₹80,990",https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/f/s/fx506lhb-hn357w-laptop-asus-original-imaggbzguuazzwm9.jpeg?q=70
DELL Inspiron Core i3 11th Gen,4.2,405,35,Processor-i3-1115G4 Processor upto 4.1 GHz Speed,"& Storage: 8GB DDR4, 256GB SSD, WIN 11 + Office H&S 2021","2x USB 3.2 Gen1 ,1x USB 2.0, HDMI 1.4, SD Card reader, Audio jack, 1 M.2 2230/2280 Slot",INTEGRATED Graphics Card,"₹44,400","₹54,500",https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
HP Pavilion Gaming Core i5 11th Gen,4.4,455,54,Intel Core i5 Processor (11th Gen),8 GB DDR4,1 TB HDD|256 GB SSD,39.62 cm (15.6 inches),"₹73,900","₹84,333",https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/b/q/h/na-gaming-laptop-hp-original-imag5bg5uwgmhmqj.jpeg?q=70
RedmiBook Pro Core i5 11th Gen,4.2,"3,166",389,Intel Core i5 Processor (11th Gen),8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹42,990","₹59,999",https://rukminim1.flixcart.com/image/312/312/kuwzssw0/computer/x/l/a/redmibook-15-pro-thin-and-light-laptop-redmi-original-imag7xhnakyazyma.jpeg?q=70
Lenovo IdeaPad 3 Core i3 11th Gen,4.2,631,50,Intel Core i3 Processor (11th Gen),8 GB DDR4,256 GB SSD,35.56 cm (14 inch),"₹36,990","₹60,890",https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
HP Intel Core i5 10th Gen,5,2,1,Intel Core i5 Processor (10th Gen),8 GB DDR4,512 GB SSD,33.78 cm (13.3 inch) Touchscreen,"₹1,26,000","₹1,52,042",https://rukminim1.flixcart.com/image/312/312/k8ro3gw0/computer/z/p/q/hp-na-original-imafqpnf5tthbuvh.jpeg?q=70
DELL Core i9 12th Gen,0,0,0,Intel Core i9 Processor (12th Gen),16 GB DDR5,1 TB SSD,39.62 cm (15.6 Inch),"₹1,51,990","₹1,97,449",https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/u/9/g15-5520-gaming-laptop-dell-original-imagkaxwennqnmeg.jpeg?q=70
Lenovo IdeaPad 3 Core i3 11th Gen,4.2,"3,714",353,Intel Core i3 Processor (11th Gen),8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹38,000","₹59,390",https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70
Lenovo IdeaPad Gaming Core i5 11th Gen,4.3,"2,169",190,Intel Core i5 Processor (11th Gen),8 GB DDR4,512 GB SSD,39.62 cm (15.6 Inch),"₹53,599","₹76,890",https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
Lenovo Ideapad 330s Core i5 8th Gen,4,21,5,Intel Core i5 Processor (8th Gen),4 GB DDR4,1 TB HDD,39.62 cm (15.6 inch),"₹56,990","₹62,594",https://rukminim1.flixcart.com/image/312/312/jzu60sw0/computer/z/v/d/lenovo-na-thin-and-light-laptop-original-imafjrbd3k9fhh9a.jpeg?q=70
DELL Ryzen 5 Hexa Core AMD R5,0,0,0,AMD Ryzen 5 Hexa Core Processor,8 GB DDR5,512 GB SSD,39.62 cm (15.6 Inch),"₹81,490","₹1,04,974",https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/7/5/r/g15-5525-gaming-laptop-dell-original-imagf4haxvzux68z.jpeg?q=70
ASUS ZenBook 13 (2021) OLED Core i7 11th Gen,4.5,38,5,Intel Core i7 Processor (11th Gen),16 GB LPDDR4X,1 TB SSD,33.78 cm (13.3 inch),"₹90,990","₹1,28,990",https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/n/h/e/na-thin-and-light-laptop-asus-original-imag6ywskjzsd2av.jpeg?q=70
DELL Inspiron Core i3 11th Gen,4,306,42,Intel Core i3 Processor (11th Gen),8 GB DDR4,1 TB HDD,39.62 cm (15.6 inch),"₹49,000",0,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/2/d/3/na-thin-and-light-laptop-dell-original-imag7cst7unghqek.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7,4.5,304,40,AMD Ryzen 7 Octa Core Processor,8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹74,990","₹1,02,090",https://rukminim1.flixcart.com/image/312/312/xif0q/computer/u/h/h/15ach6-gaming-laptop-lenovo-original-imaggmxtjewnjpeq.jpeg?q=70
Lenovo IdeaPad Gaming 3 Core i5 11th Gen,4.3,294,30,Intel Core i5 Processor (11th Gen),8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹66,490","₹93,690",https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
DELL Inspiron Core i3 11th Gen,0,0,0,Intel Core i3 Processor (11th Gen),8 GB DDR4,512 GB SSD,39.62 cm (15.6 Inch),"₹59,550",0,https://rukminim1.flixcart.com/image/312/312/kzygpzk0/computer/z/p/p/inspiron-3511-thin-and-light-laptop-dell-original-imagbuv2dwaehygy.jpeg?q=70
HP OMEN Core i7 11th Gen,0,0,0,Intel Core i7 Processor (11th Gen),16 GB DDR4,1 TB SSD,40.89 cm (16.1 Inch),"₹1,32,717",0,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5,3.9,8,1,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹69,490","₹95,790",https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
DELL Ryzen 7 Octa Core AMD R7,0,0,0,AMD Ryzen 7 Octa Core Processor,16 GB DDR5,512 GB SSD,39.62 cm (15.6 Inch),"₹1,24,990","₹1,62,377",https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/7/5/r/g15-5525-gaming-laptop-dell-original-imagf4haxvzux68z.jpeg?q=70
ASUS Core i3 12th Gen,0,0,0,Intel Core i3 Processor (12th Gen),8 GB DDR4,256 GB SSD,39.62 cm (15.6 inch),"₹44,990","₹54,990",https://rukminim1.flixcart.com/image/312/312/kyxb9u80/computer/4/y/0/vivobook-laptop-asus-original-imagbfz5wjzf4bde.jpeg?q=70
DELL Core i5 11th Gen,4.3,42,4,NVIDIA RTX 3050 Graphics upto 90W TGP,"15.6 inch Full HD AG Display (250 nits Brightness, 120Hz, Narrow Border)",Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,"₹70,990","₹80,550",https://rukminim1.flixcart.com/image/312/312/l59xq4w0/computer/h/u/z/-original-imagfzmncb5nfzhw.jpeg?q=70
Vaio E Series Ryzen 7 Quad Core 3700U,3.8,174,31,AMD Ryzen 7 Quad Core Processor,8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹52,990","₹76,090",https://rukminim1.flixcart.com/image/312/312/kmccosw0/computer/e/8/w/e15-amd-thin-and-light-laptop-vaio-original-imagf9eabsnxzcfb.jpeg?q=70
ASUS ExpertBook P2 Core i7 10th Gen,0,0,0,Intel Core i7 Processor (10th Gen),8 GB DDR4,1 TB HDD,35.56 cm (14 inch),"₹93,990",0,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/3/k/m/asus-original-imafvq36ufg5v9mx.jpeg?q=70
Lenovo IdeaPad 3 Core i3 11th Gen,4.2,"3,714",353,Intel Core i3 Processor (11th Gen),8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹38,000","₹59,390",https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70
RedmiBook Pro Core i5 11th Gen,4.2,"3,166",389,Intel Core i5 Processor (11th Gen),8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹42,990","₹59,999",https://rukminim1.flixcart.com/image/312/312/kuwzssw0/computer/x/l/a/redmibook-15-pro-thin-and-light-laptop-redmi-original-imag7xhnakyazyma.jpeg?q=70
ASUS ROG Strix G15 Ryzen 9 Octa Core AMD R9,4.4,86,12,AMD Ryzen 9 Octa Core Processor,16 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹1,01,990","₹1,36,990",https://rukminim1.flixcart.com/image/312/312/l3vxbbk0/computer/g/u/y/-original-imagewgtfgzf8fdd.jpeg?q=70
HP Victus Ryzen 7 Octa Core 5800H,0,0,0,AMD Ryzen 7 Octa Core Processor,8 GB DDR4,512 GB SSD,40.89 cm (16.1 Inch),"₹77,990","₹90,056",https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/z/o/16-e0550ax-gaming-laptop-hp-original-imagjfqztvhqbyyh.jpeg?q=70
Lenovo IdeaPad 3 Core i3 11th Gen,4.2,631,50,Intel Core i3 Processor (11th Gen),8 GB DDR4,256 GB SSD,35.56 cm (14 inch),"₹36,990","₹60,890",https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
Lenovo IdeaPad Gaming Core i5 11th Gen,4.3,"2,169",190,Intel Core i5 Processor (11th Gen),8 GB DDR4,512 GB SSD,39.62 cm (15.6 Inch),"₹53,599","₹76,890",https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
HP OMEN Core i7 12th Gen,0,0,0,Intel Core i7 Processor (12th Gen),16 GB DDR5,1 TB SSD,40.89 cm (16.1 inch),"₹1,30,990","₹1,44,128",https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
ASUS Ryzen 5 Hexa Core 10th Gen,0,0,0,AMD Ryzen 5 Hexa Core Processor (10th Gen),16 GB DDR4,512 GB SSD,40.64 cm (16 inch),"₹61,500","₹79,000",https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/n/q/vivobook-16x-m1603qa-laptop-asus-original-imagjy3g4gvfrg5h.jpeg?q=70
ASUS TUF GAMING A15 Ryzen 5 Hexa Core 4600H,0,0,0,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4,1 TB SSD,39.62 cm (15.6 inch),"₹64,990","₹75,990",https://rukminim1.flixcart.com/image/312/312/xif0q/computer/j/w/e/tuf-a15-gaming-laptop-asus-original-imagj3qy4eyshxzx.jpeg?q=70
ASUS Vivobook Pro 15 OLED Core i5 12th Gen,4.3,35,5,Intel Core i5 Processor (12th Gen),16 GB LPDDR5,512 GB SSD,39.62 cm (15.6 Inch),"₹87,989","₹1,10,990",https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/g/h/-original-imaghrfwurybjpyq.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7,4.5,304,40,AMD Ryzen 7 Octa Core Processor,8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹74,990","₹1,02,090",https://rukminim1.flixcart.com/image/312/312/xif0q/computer/u/h/h/15ach6-gaming-laptop-lenovo-original-imaggmxtjewnjpeq.jpeg?q=70
Lenovo IdeaPad Gaming 3 Core i5 11th Gen,4.3,294,30,Intel Core i5 Processor (11th Gen),8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹66,490","₹93,690",https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
DELL Inspiron Core i5 11th Gen,4.5,202,18,Intel Core i5 Processor (11th Gen),8 GB DDR4,512 GB SSD,35.56 cm (14 Inch) Touchscreen,"₹78,500","₹90,686",https://rukminim1.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70
HP Pavilion Ryzen 7 Octa Core 5800U,4.2,34,2,AMD Ryzen 7 Octa Core Processor,16 GB DDR4,1 TB SSD,33.78 cm (13.3 Inch),"₹88,999","₹1,05,000",https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/w/j/x/na-thin-and-light-laptop-hp-original-imag5bg7ngmzfkqu.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5,3.9,8,1,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹69,490","₹95,790",https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
DELL Inspiron Core i5 12th Gen,0,0,0,Intel Core i5 Processor (12th Gen),8 GB DDR4,512 GB SSD,39.62 cm (15.6 Inch),"₹69,990","₹85,751",https://rukminim1.flixcart.com/image/312/312/l1fc0i80/computer/9/5/r/inspiron-3525-thin-and-light-laptop-dell-original-imagczzfezyd7tqs.jpeg?q=70
HP HP 250 G7 Core i5 10th Gen,0,0,0,Intel Core i5 Processor (10th Gen),8 GB DDR4,512 GB HDD|512 GB SSD,39.62 cm (15.6 inch),"₹54,999","₹76,800",https://rukminim1.flixcart.com/image/312/312/l48s9zk0/computer/q/u/t/250-g7-laptop-notebook-hp-original-imagf6n8stwdjfqj.jpeg?q=70
DELL Latitude 3400 Core i5 8th Gen,4,24,2,Intel Core i5 Processor (8th Gen),8 GB DDR4,1 TB HDD,35.56 cm (14 inch),"₹71,990","₹85,000",https://rukminim1.flixcart.com/image/312/312/kg9qbgw0/computer/z/f/g/dell-original-imafwjrrqjugydy3.jpeg?q=70
HP Ryzen 5 Hexa Core 5500U,4.3,567,52,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹50,990","₹56,663",https://rukminim1.flixcart.com/image/312/312/k7531jk0/computer/e/a/h/hp-original-imafpfs893zu5mhb.jpeg?q=70
DELL Inspiron Core i3 11th Gen,4.5,59,11,Active Pen,Intel Core i3 Processor (11th Gen),64 bit Windows 10 Operating System,512 GB SSD,"₹59,800","₹64,349",https://rukminim1.flixcart.com/image/312/312/kk2wl8w0/computer/m/e/m/na-2-in-1-laptop-dell-original-imafzgenzgr2zdyg.jpeg?q=70
ASUS ZenBook Duo 14 (2021) Touch Panel Core i7 11th Gen,4,5,2,Intel Core i7 Processor (11th Gen),16 GB LPDDR4X,1 TB SSD,35.56 cm (14 inch) Touchscreen,"₹1,07,331","₹1,64,990",https://rukminim1.flixcart.com/image/312/312/kzfvzww0/computer/g/e/l/ux482egr-ka521ws-thin-and-light-laptop-asus-original-imagbger7xgz7bcw.jpeg?q=70
ASUS Ryzen 5 Hexa Core 8th Gen,0,0,0,AMD Ryzen 5 Hexa Core Processor (8th Gen),8 GB DDR4,512 GB SSD,35.56 cm (14 inch),"₹62,000","₹69,500",https://rukminim1.flixcart.com/image/312/312/l52sivk0/computer/t/w/z/pro-14-oled-laptop-asus-original-imagfu37h3ffvzjv.jpeg?q=70
HP Pavilion Ryzen 5 Hexa Core 5500U,4.4,254,26,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4,512 GB SSD,39.62 cm (15.6 Inch),"₹52,999","₹75,023",https://rukminim1.flixcart.com/image/312/312/ksru0sw0/computer/k/o/e/15-eh1103au-thin-and-light-laptop-hp-original-imag69q3fndch3kz.jpeg?q=70
HP Victus Ryzen 5 Hexa Core 5600H,5,3,1,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹64,800","₹76,021",https://rukminim1.flixcart.com/image/312/312/l5bd5zk0/computer/l/e/k/15-fb0040ax-gaming-laptop-hp-original-imaggyuezf9qtypd.jpeg?q=70
RedmiBook Pro Core i5 11th Gen,4.2,"3,166",389,Intel Core i5 Processor (11th Gen),8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹42,990","₹59,999",https://rukminim1.flixcart.com/image/312/312/kuwzssw0/computer/x/l/a/redmibook-15-pro-thin-and-light-laptop-redmi-original-imag7xhnakyazyma.jpeg?q=70
Lenovo IdeaPad 3 Core i3 11th Gen,4.2,631,50,Intel Core i3 Processor (11th Gen),8 GB DDR4,256 GB SSD,35.56 cm (14 inch),"₹36,990","₹60,890",https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
acer Aspire 3 Ryzen 5 Quad Core 3500U,4.2,262,27,AMD Ryzen 5 Quad Core Processor,8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹48,400","₹52,999",https://rukminim1.flixcart.com/image/312/312/ktketu80/computer/n/r/0/a315-23-laptop-acer-original-imag6w27yw7bmdz5.jpeg?q=70
DELL Core i5 11th Gen,0,0,0,Intel Core i5 Processor (11th Gen),8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹70,990","₹88,900",https://rukminim1.flixcart.com/image/312/312/kolsscw0/computer/k/f/1/inspiron-laptop-dell-original-imag3yxytzzshrqr.jpeg?q=70
DELL Inspiron Ryzen 5 Hexa Core 5625U,0,0,0,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4,512 GB SSD,39.62 cm (15.6 Inch),"₹54,990","₹64,976",https://rukminim1.flixcart.com/image/312/312/xif0q/computer/8/f/a/inspiron-3525-thin-and-light-laptop-dell-original-imagjhbhnz8kgdy7.jpeg?q=70
ASUS Core i7 12th Gen,0,0,0,Intel Core i7 Processor (12th Gen),16 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹96,900","₹1,16,900",https://rukminim1.flixcart.com/image/312/312/xif0q/computer/x/g/v/s3502za-l701ws-laptop-asus-original-imagjkurty6hnsxf.jpeg?q=70
Lenovo IdeaPad 3 Core i3 11th Gen,4.2,"3,714",353,Intel Core i3 Processor (11th Gen),8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹38,000","₹59,390",https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70
Lenovo IdeaPad Gaming Core i5 11th Gen,4.3,"2,169",190,Intel Core i5 Processor (11th Gen),8 GB DDR4,512 GB SSD,39.62 cm (15.6 Inch),"₹53,599","₹76,890",https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
ASUS Vivobook Pro 14 OLED (2021) Ryzen 7 Octa Core AMD R7,4.5,494,51,AMD Ryzen 7 Octa Core Processor,16 GB DDR4,512 GB SSD,35.56 cm (14 Inch),"₹88,999","₹1,26,502",https://rukminim1.flixcart.com/image/312/312/l41n2q80/computer/m/m/p/-original-imagff786wj4kamc.jpeg?q=70
HP 245 G8 Ryzen 3 Quad Core,0,0,0,AMD Ryzen 3 Quad Core Processor,8 GB DDR4,1 TB HDD,35.56 cm (14 inch),"₹36,390","₹48,039",https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/b/x/hp-245-g8-notebook-hp-original-imaggy5d2czprqy9.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7,4.5,304,40,AMD Ryzen 7 Octa Core Processor,8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹74,990","₹1,02,090",https://rukminim1.flixcart.com/image/312/312/xif0q/computer/u/h/h/15ach6-gaming-laptop-lenovo-original-imaggmxtjewnjpeq.jpeg?q=70
Lenovo IdeaPad Gaming 3 Core i5 11th Gen,4.3,294,30,Intel Core i5 Processor (11th Gen),8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹66,490","₹93,690",https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
ASUS Ryzen 3 Quad Core 3rd Gen,3.9,15,2,AMD Ryzen 3 Quad Core Processor (3rd Gen),8 GB DDR4,256 GB SSD,39.62 cm (15.6 inch),"₹32,990","₹46,990",https://rukminim1.flixcart.com/image/312/312/kgfg2vk0/computer/e/j/f/asus-vivobook-laptop-original-imafwzf5e8awkm9x.jpeg?q=70
HP OMEN 15 Ryzen 7 Octa Core AMD R7,4.6,589,70,AMD Ryzen 7 Octa Core Processor,16 GB DDR4,1 TB SSD,39.62 cm (15.6 inch),"₹1,12,490","₹1,24,505",https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70
HP Core i7 12th Gen,0,0,0,Intel Core i7 Processor (12th Gen),16 GB DDR5,1 TB SSD,40.89 cm (16.1 Inch),"₹1,74,990","₹2,00,892",https://rukminim1.flixcart.com/image/312/312/xif0q/computer/q/s/s/16-k0370tx-gaming-laptop-hp-original-imagg4e9pxdar8cg.jpeg?q=70
Lenovo Ideapad 330 Core i5 8th Gen,4.4,5,0,Intel Core i5 Processor (8th Gen),4 GB DDR4,1 TB HDD,39.62 cm (15.6 inch),"₹43,989","₹59,590",https://rukminim1.flixcart.com/image/312/312/jms25jk0/computer/q/8/j/lenovo-na-laptop-original-imaf8fgfrezhkhua.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5,3.9,8,1,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹69,490","₹95,790",https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
DELL G15 Core i5 12th Gen,4,22,1,Intel Core i5 Processor (12th Gen),16 GB DDR5,512 GB SSD,39.62 cm (15.6 Inch),"₹86,990","₹1,12,800",https://rukminim1.flixcart.com/image/312/312/l26hdow0/computer/d/r/a/g15-5521-se-gaming-laptop-dell-original-imagdktezaswjvsk.jpeg?q=70
acer Aspire 7 Ryzen 5 Hexa Core AMD R5,4.4,"5,013",623,Free upgrade to Windows 11 when available,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 11 Operating System,512 GB SSD,"₹61,500","₹89,000",https://rukminim1.flixcart.com/image/312/312/xif0q/computer/b/e/h/-original-imagjyc69gh3a8wu.jpeg?q=70
HP Core i3 11th Gen,0,0,0,Intel Core i3 Processor (11th Gen),8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹46,890","₹51,724",https://rukminim1.flixcart.com/image/312/312/l5bd5zk0/computer/r/k/z/15s-fr2512tu-laptop-hp-original-imaggykjf2ggyfgj.jpeg?q=70
ASUS ROG Zephyrus G14 (2022) Ryzen 9 Octa Core AMD R9,0,0,0,AMD Ryzen 9 Octa Core Processor,32 GB DDR5,1 TB SSD,35.56 cm (14 inch),"₹1,91,990","₹2,15,000",https://rukminim1.flixcart.com/image/312/312/l572ufk0/computer/j/z/i/ga402rk-l8147ws-gaming-laptop-asus-original-imagfxjkh4gxvwvu.jpeg?q=70
acer Aspire 3 Celeron Dual Core,4.5,21,6,Intel Celeron Dual Core Processor,4 GB DDR4,256 GB SSD,35.56 cm (14 inch),"₹29,800","₹29,999",https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/m/3/k/a314-35-notebook-acer-original-imagg462zhhzd62a.jpeg?q=70
DELL Inspiron Core i5 10th Gen,4.3,40,8,Intel Core i5 Processor (10th Gen),8 GB DDR4,512 GB SSD,33.78 cm (13.3 inch),"₹68,990","₹78,490",https://rukminim1.flixcart.com/image/312/312/ken59jk0/computer/q/9/f/dell-na-thin-and-light-laptop-original-imafv9twgs5esgvh.jpeg?q=70
Lenovo IdeaPad Flex 5 Core i7 11th Gen,4.4,87,9,Intel Core i7 Processor (11th Gen),16 GB DDR4,512 GB SSD,35.56 cm (14 inch) Touchscreen,"₹83,000","₹1,20,000",https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/a/x/a/na-2-in-1-laptop-lenovo-original-imag7cmytyfjazq4.jpeg?q=70
HP Pavilion Ryzen 7 Octa Core 5800U,4.2,34,2,AMD Ryzen 7 Octa Core Processor,16 GB DDR4,1 TB SSD,33.78 cm (13.3 Inch),"₹88,999","₹1,05,000",https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/w/j/x/na-thin-and-light-laptop-hp-original-imag5bg7ngmzfkqu.jpeg?q=70
DELL Inspiron Core i5 12th Gen,0,0,0,Intel Core i5 Processor (12th Gen),8 GB DDR4,512 GB SSD,39.62 cm (15.6 Inch),"₹69,990","₹85,751",https://rukminim1.flixcart.com/image/312/312/l1fc0i80/computer/9/5/r/inspiron-3525-thin-and-light-laptop-dell-original-imagczzfezyd7tqs.jpeg?q=70
DELL Core i5 11th Gen,0,0,0,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X,512 GB SSD,34.04 cm (13.4 inch),"₹1,15,790","₹1,49,645",https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/k/k/o/-original-imagf35eygyxjv4h.jpeg?q=70
Lenovo IdeaPad 3 Core i3 11th Gen,4.2,"3,714",353,Intel Core i3 Processor (11th Gen),8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹38,000","₹59,390",https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70
acer Aspire 3 Ryzen 3 Dual Core 3250U,4.1,254,31,AMD Ryzen 3 Dual Core Processor,8 GB DDR4,512 GB SSD,39.62 cm (15.6 inch),"₹34,500","₹44,999",https://rukminim1.flixcart.com/image/312/312/kybvo280/computer/c/u/5/-original-imagah7xqmwnt2x6.jpeg?q=70
DELL Inspiron Core i5 11th Gen,4,21,1,Intel Core i5 Processor (11th Gen),8 GB DDR4,1 TB HDD|256 GB SSD,39.62 cm (15.6 Inch),"₹42,690","₹82,984",https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
